,timestamp,duration,play_pattern_name,team_name,location,player_id,player_name,under_pressure,shot_end_location,shot_outcome_name,shot_body_part_name,shot_technique_name,shot_freeze_frame,shot_first_time,match_id,onevone,match_date,home_team_home_team_name,away_team_away_team_name
537,00:35:16.728,1.532461,Regular Play,Arsenal,"[115.0, 46.0]",3712.0,Pierre-Emerick Aubameyang,,"[120.0, 45.2, 1.3]",Off T,Right Foot,Normal,"[{'location': [101.0, 28.0], 'player': {'id': 7345, 'name': 'Mattéo Guendouzi Olié'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [105.0, 21.0], 'player': {'id': 3496, 'name': 'Mesut Özil'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': True}, {'location': [114.0, 39.0], 'player': {'id': 3451, 'name': 'Alexandre Lacazette'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [119.0, 43.0], 'player': {'id': 3619, 'name': 'Alex McCarthy'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.0, 32.0], 'player': {'id': 3272, 'name': 'Oriol Romeu Vidal'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.0, 41.0], 'player': {'id': 3570, 'name': 'Pierre-Emile Højbjerg'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [104.0, 35.0], 'player': {'id': 3300, 'name': 'Maya Yoshida'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [113.0, 49.0], 'player': {'id': 3651, 'name': 'Matt Targett'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [112.0, 42.0], 'player': {'id': 8815, 'name': 'Jannik Vestergaard'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.0, 34.0], 'player': {'id': 22117, 'name': 'Yan Valery'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [110.0, 35.0], 'player': {'id': 4626, 'name': 'Jan Bednarek'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.0, 22.0], 'player': {'id': 3842, 'name': 'Shane Long'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [89.0, 40.0], 'player': {'id': 10285, 'name': 'Stuart Armstrong'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}]",,14444,True,2018-12-16,Southampton,Arsenal
538,00:26:28.516,1.001497,From Counter,Burnley,"[114.0, 47.0]",3505.0,Chris Wood,,"[119.0, 45.6, 1.4]",Off T,Right Foot,Normal,"[{'location': [97.0, 46.0], 'player': {'id': 3097, 'name': 'Pascal Groß'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [114.0, 46.0], 'player': {'id': 5467, 'name': 'Leon-Aderemi Balogun'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [86.0, 45.0], 'player': {'id': 3583, 'name': 'Ashley Westwood'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [118.0, 42.0], 'player': {'id': 3240, 'name': 'Mathew Ryan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.0, 39.0], 'player': {'id': 3095, 'name': 'Bruno Saltor Grau'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.0, 45.0], 'player': {'id': 10967, 'name': 'Robbie Brady'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [111.0, 35.0], 'player': {'id': 3661, 'name': 'Ashley Barnes'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [107.0, 46.0], 'player': {'id': 3239, 'name': 'Davy Pröpper'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [81.0, 68.0], 'player': {'id': 3643, 'name': 'Phil Bardsley'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [86.0, 69.0], 'player': {'id': 3074, 'name': 'Solomon March'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [112.0, 67.0], 'player': {'id': 3720, 'name': 'Johann Berg Guðmunds\xadson'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [107.0, 62.0], 'player': {'id': 8960, 'name': 'Bernardo Fernandes da Silva Junior'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.0, 64.0], 'player': {'id': 3088, 'name': 'Lewis Dunk'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",True,14427,True,2018-12-08,Burnley,Brighton & Hove Albion
539,00:33:08.539,0.989549,From Counter,Chelsea,"[104.0, 51.0]",3961.0,N'Golo Kanté,True,"[120.0, 45.6, 1.0]",Off T,Right Foot,Normal,"[{'location': [90.0, 62.0], 'player': {'id': 4274, 'name': 'Callum Hudson-Odoi'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [114.0, 45.0], 'player': {'id': 4053, 'name': 'Ben Foster'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [87.0, 40.0], 'player': {'id': 3621, 'name': 'Eden Hazard'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [83.0, 47.0], 'player': {'id': 22140, 'name': 'Domingos Quina'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [91.0, 60.0], 'player': {'id': 3721, 'name': 'Etienne Capoue'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [98.0, 49.0], 'player': {'id': 3725, 'name': 'José Holebas'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.0, 50.0], 'player': {'id': 3263, 'name': 'Craig Cathcart'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.0, 48.0], 'player': {'id': 3731, 'name': 'Adrian Mariappa'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [85.0, 22.0], 'player': {'id': 3472, 'name': 'Willian Borges da Silva'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [97.0, 30.0], 'player': {'id': 3269, 'name': 'Francisco Femenía Far'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",,14462,True,2018-12-26,Watford,Chelsea
540,00:33:59.050,0.7192,Regular Play,Watford,"[111.0, 35.0]",3454.0,Troy Deeney,,"[119.0, 44.2, 3.8]",Off T,Right Foot,Normal,"[{'location': [106.0, 10.0], 'player': {'id': 3579, 'name': 'Roberto Maximiliano Pereyra'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [108.0, 7.0], 'player': {'id': 3961, 'name': ""N'Golo Kanté""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [108.0, 6.0], 'player': {'id': 3292, 'name': 'Abdoulaye Doucouré'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [100.0, 29.0], 'player': {'id': 3726, 'name': 'Gerard Deulofeu Lázaro'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [105.0, 25.0], 'player': {'id': 7024, 'name': 'Jorge Luiz Frello Filho'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [111.0, 13.0], 'player': {'id': 3957, 'name': 'César Azpilicueta Tanco'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [94.0, 40.0], 'player': {'id': 5456, 'name': 'Mateo Kovačić'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [111.0, 23.0], 'player': {'id': 3167, 'name': 'Antonio Rüdiger'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.0, 40.0], 'player': {'id': 3964, 'name': 'Marcos Alonso Mendoza'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [119.0, 36.0], 'player': {'id': 6395, 'name': 'Kepa Arrizabalaga Revuelta'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.0, 37.0], 'player': {'id': 3956, 'name': 'David Luiz Moreira Marinho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",,14462,True,2018-12-26,Watford,Chelsea
541,00:24:32.141,0.5483,Regular Play,Wolverhampton Wanderers,"[112.0, 57.0]",5568.0,Raúl Alonso Jiménez Rodríguez,,"[112.0, 54.0]",Blocked,Right Foot,Normal,"[{'location': [108.0, 37.0], 'player': {'id': 3308, 'name': 'Kieran Trippier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.0, 54.0], 'player': {'id': 3086, 'name': 'Ben Davies'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.0, 47.0], 'player': {'id': 3091, 'name': 'Moussa Sissoko'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [106.0, 51.0], 'player': {'id': 20005, 'name': 'Toby Alderweireld'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.0, 49.0], 'player': {'id': 11333, 'name': 'Adama Traoré Diarra'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [100.0, 23.0], 'player': {'id': 6802, 'name': 'Jonathan Castro Otto'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [105.0, 30.0], 'player': {'id': 18243, 'name': 'Ivan Ricardo Neves Abreu Cavaleiro'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [118.0, 45.0], 'player': {'id': 3099, 'name': 'Hugo Lloris'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.0, 54.0], 'player': {'id': 3494, 'name': 'Davinson Sánchez Mina'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",,14470,True,2018-12-29,Tottenham Hotspur,Wolverhampton Wanderers
542,00:41:32.065,1.417521,From Counter,Wolverhampton Wanderers,"[110.0, 45.0]",9931.0,Hélder Wander Sousa Azevedo Costa,,"[120.0, 36.8, 0.4]",Goal,Left Foot,Normal,"[{'location': [115.0, 42.0], 'player': {'id': 3099, 'name': 'Hugo Lloris'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [92.0, 40.0], 'player': {'id': 3086, 'name': 'Ben Davies'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.0, 37.0], 'player': {'id': 3494, 'name': 'Davinson Sánchez Mina'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.0, 43.0], 'player': {'id': 3308, 'name': 'Kieran Trippier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.0, 44.0], 'player': {'id': 3082, 'name': 'Harry Winks'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}]",,14470,True,2018-12-29,Tottenham Hotspur,Wolverhampton Wanderers
543,00:22:23.782,0.574646,From Throw In,Chelsea,"[112.0, 24.0]",3472.0,Willian Borges da Silva,,"[119.0, 44.0, 0.2]",Saved,Right Foot,Normal,"[{'location': [118.0, 37.0], 'player': {'id': 6625, 'name': 'Vicente Guaita Panadero'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.0, 41.0], 'player': {'id': 3961, 'name': ""N'Golo Kanté""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [98.0, 44.0], 'player': {'id': 3520, 'name': 'Jeffrey Schlupp'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [105.0, 41.0], 'player': {'id': 3684, 'name': 'Cheikhou Kouyaté'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.0, 45.0], 'player': {'id': 3321, 'name': 'Patrick van Aanholt'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.0, 35.0], 'player': {'id': 3483, 'name': 'Mamadou Sakho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.0, 35.0], 'player': {'id': 3604, 'name': 'Olivier Giroud'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.0, 34.0], 'player': {'id': 3455, 'name': 'Luka Milivojević'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'teammate': False}, {'location': [105.0, 25.0], 'player': {'id': 3464, 'name': 'James McArthur'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [110.0, 25.0], 'player': {'id': 3316, 'name': 'James Tomkins'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.0, 27.0], 'player': {'id': 3690, 'name': 'Aaron Wan-Bissaka'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",True,14474,True,2018-12-30,Crystal Palace,Chelsea
544,00:17:59.063,0.316022,From Throw In,Watford,"[113.0, 26.0]",3579.0,Roberto Maximiliano Pereyra,,"[118.0, 36.6, 0.2]",Saved,Left Foot,Normal,"[{'location': [113.0, 27.0], 'player': {'id': 3052, 'name': 'Pablo Javier Zabaleta Girod'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.0, 29.0], 'player': {'id': 4349, 'name': 'Issa Diop'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.0, 33.0], 'player': {'id': 3843, 'name': 'Angelo Obinze Ogbonna'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.0, 41.0], 'player': {'id': 3587, 'name': 'Arthur Masuaku'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.0, 49.0], 'player': {'id': 3943, 'name': 'Declan Rice'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [109.0, 40.0], 'player': {'id': 3454, 'name': 'Troy Deeney'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [105.0, 55.0], 'player': {'id': 10312, 'name': 'Ken Sema'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [118.0, 36.0], 'player': {'id': 3262, 'name': 'Łukasz Fabiański'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",True,14455,True,2018-12-22,West Ham United,Watford
545,00:34:51.518,0.3694,From Goal Kick,Watford,"[111.0, 46.0]",3454.0,Troy Deeney,,"[117.0, 41.5, 0.5]",Saved,Right Foot,Normal,"[{'location': [108.0, 48.0], 'player': {'id': 3587, 'name': 'Arthur Masuaku'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.0, 44.0], 'player': {'id': 3843, 'name': 'Angelo Obinze Ogbonna'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.0, 33.0], 'player': {'id': 3052, 'name': 'Pablo Javier Zabaleta Girod'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.0, 33.0], 'player': {'id': 4349, 'name': 'Issa Diop'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.0, 53.0], 'player': {'id': 3683, 'name': 'Tom Cleverley'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [117.0, 42.0], 'player': {'id': 3262, 'name': 'Łukasz Fabiański'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.0, 30.0], 'player': {'id': 3292, 'name': 'Abdoulaye Doucouré'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",True,14455,True,2018-12-22,West Ham United,Watford
546,00:01:09.229,1.026778,From Kick Off,Huddersfield Town,"[113.0, 35.0]",3524.0,Laurent Depoitre,,"[120.0, 34.4, 0.5]",Off T,Right Foot,Volley,"[{'location': [109.0, 24.0], 'player': {'id': 3376, 'name': 'Isaac Mbenza'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [111.0, 40.0], 'player': {'id': 3618, 'name': 'Florent Hadergjonaj'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [113.0, 42.0], 'player': {'id': 2968, 'name': 'Elias Kachunga'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [110.0, 46.0], 'player': {'id': 3656, 'name': 'Alex Pritchard'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [105.0, 55.0], 'player': {'id': 20004, 'name': 'Paul Pogba'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [113.0, 45.0], 'player': {'id': 3314, 'name': 'Phil Jones'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.0, 42.0], 'player': {'id': 3381, 'name': 'Nemanja Matić'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [113.0, 37.0], 'player': {'id': 3702, 'name': 'Victor Nilsson Lindelöf'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.0, 29.0], 'player': {'id': 3294, 'name': 'Juan Manuel Mata García'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [101.0, 34.0], 'player': {'id': 9904, 'name': 'Frederico Rodrigues Santos'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [113.0, 33.0], 'player': {'id': 16028, 'name': 'José Diogo Dalot Teixeira'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.0, 38.0], 'player': {'id': 3333, 'name': 'David de Gea Quintana'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,14459,True,2018-12-26,Manchester United,Huddersfield Town
547,00:13:09.811,0.093,From Throw In,Manchester United,"[114.0, 30.0]",3318.0,Marcus Rashford,,"[113.0, 30.0]",Blocked,Right Foot,Normal,"[{'location': [99.0, 38.0], 'player': {'id': 3524, 'name': 'Laurent Depoitre'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [112.0, 50.0], 'player': {'id': 2977, 'name': 'Chris Löwe'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [107.0, 38.0], 'player': {'id': 3452, 'name': 'Terence Kongolo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.0, 37.0], 'player': {'id': 2965, 'name': 'Christopher Schindler'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.0, 38.0], 'player': {'id': 3322, 'name': 'Jonas Lössl'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.0, 32.0], 'player': {'id': 3027, 'name': 'Mathias Jattah-Njie Jørgensen'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.0, 32.0], 'player': {'id': 3331, 'name': 'Philip Billing'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [106.0, 15.0], 'player': {'id': 3376, 'name': 'Isaac Mbenza'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [113.0, 19.0], 'player': {'id': 13206, 'name': 'Erik Durm'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.0, 27.0], 'player': {'id': 3618, 'name': 'Florent Hadergjonaj'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.0, 24.0], 'player': {'id': 3293, 'name': 'Jesse Lingard'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [105.0, 31.0], 'player': {'id': 3381, 'name': 'Nemanja Matić'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [106.0, 36.0], 'player': {'id': 3294, 'name': 'Juan Manuel Mata García'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [100.0, 15.0], 'player': {'id': 3382, 'name': 'Luke Shaw'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [110.0, 52.0], 'player': {'id': 3612, 'name': 'Ashley Young'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",,14459,True,2018-12-26,Manchester United,Huddersfield Town
548,00:42:50.203,0.7564,From Free Kick,Huddersfield Town,"[114.0, 38.0]",3027.0,Mathias Jattah-Njie Jørgensen,,"[118.0, 40.9, 1.3]",Goal,Left Foot,Half Volley,"[{'location': [110.0, 48.0], 'player': {'id': 3257, 'name': 'Steve Mounié'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [113.0, 46.0], 'player': {'id': 2965, 'name': 'Christopher Schindler'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [103.0, 40.0], 'player': {'id': 3452, 'name': 'Terence Kongolo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [104.0, 46.0], 'player': {'id': 2978, 'name': 'Collin Quaner'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [98.0, 59.0], 'player': {'id': 3331, 'name': 'Philip Billing'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [112.0, 47.0], 'player': {'id': 20004, 'name': 'Paul Pogba'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [114.0, 48.0], 'player': {'id': 3382, 'name': 'Luke Shaw'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.0, 44.0], 'player': {'id': 3314, 'name': 'Phil Jones'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.0, 43.0], 'player': {'id': 3318, 'name': 'Marcus Rashford'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [111.0, 39.0], 'player': {'id': 3606, 'name': 'Ander Herrera Agüera'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [113.0, 38.0], 'player': {'id': 3702, 'name': 'Victor Nilsson Lindelöf'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.0, 36.0], 'player': {'id': 3612, 'name': 'Ashley Young'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.0, 39.0], 'player': {'id': 3333, 'name': 'David de Gea Quintana'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,14459,True,2018-12-26,Manchester United,Huddersfield Town
549,00:02:37.829,0.864559,From Throw In,Southampton,"[116.0, 29.0]",3654.0,Daniel William John Ings,,"[120.0, 35.0, 0.5]",Off T,Left Foot,Normal,"[{'location': [119.0, 38.0], 'player': {'id': 3262, 'name': 'Łukasz Fabiański'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [116.0, 21.0], 'player': {'id': 10285, 'name': 'Stuart Armstrong'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': True}, {'location': [116.0, 27.0], 'player': {'id': 3843, 'name': 'Angelo Obinze Ogbonna'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.0, 26.0], 'player': {'id': 3349, 'name': 'Michail Antonio'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.0, 17.0], 'player': {'id': 3651, 'name': 'Matt Targett'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [108.0, 21.0], 'player': {'id': 18244, 'name': 'Grady Diangana'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [108.0, 27.0], 'player': {'id': 3897, 'name': 'Pedro Mba Obiang Avomo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [101.0, 31.0], 'player': {'id': 3272, 'name': 'Oriol Romeu Vidal'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [100.0, 32.0], 'player': {'id': 10289, 'name': 'Robert Snodgrass'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [115.0, 33.0], 'player': {'id': 4349, 'name': 'Issa Diop'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.0, 37.0], 'player': {'id': 3286, 'name': 'Nathan Redmond'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': True}, {'location': [112.0, 38.0], 'player': {'id': 3943, 'name': 'Declan Rice'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [113.0, 44.0], 'player': {'id': 3062, 'name': 'Aaron Cresswell'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.0, 38.0], 'player': {'id': 3951, 'name': 'Mario Lemina'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [112.0, 51.0], 'player': {'id': 22117, 'name': 'Yan Valery'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}]",,14460,True,2018-12-27,Southampton,West Ham United
